,Date,Time,Social media,Call centre,Branch,RHB Internet Banking,RHB Mobile Banking Application,Relationship managers / Personal Bankers,"ATM, Cash Deposit Machines",Feedback,Sentiment Score,Rating,Product
227,09-09-20,5:17:16,No,No,Yes,Yes,No,No,Yes,service efficiency staff,98.08%,7,FD
228,09-09-20,6:03:00,No,No,No,Yes,Yes,No,No,fd rate promotional promotional,50.00%,8,FD
229,09-09-20,7:44:07,No,No,Yes,No,No,Yes,No,better fd rate,91.93%,9,FD
230,09-09-20,9:11:15,No,No,No,Yes,Yes,No,No,promotion,83.44%,8,FD
231,09-09-20,10:59:51,No,No,No,Yes,Yes,No,No,bank account everyone con comparing iphone android phone perhaps improve website mobile application ui ux detail specific statement online banking information educational people afraid online visiting physical bank often think consumer online banking accessible,88.96%,8,FD
232,09-09-20,11:44:14,No,No,Yes,No,No,Yes,No,minimise waiting time perform transaction branch,4.21%,8,FD
233,09-10-20,6:20:18,No,No,No,Yes,Yes,No,No,provide attractive deposit product higher interest,96.07%,8,FD
234,09-11-20,9:57:14,No,Yes,No,Yes,No,No,No,rhb mobile banking worst experience user friendly,89.77%,8,FD
235,09-11-20,11:18:26,No,No,No,Yes,No,No,No,rate offer could higher,50.00%,9,FD
236,09-11-20,3:20:31,No,No,Yes,No,No,Yes,No,higher fd rate,50.00%,8,FD
237,09-11-20,4:30:33,No,No,Yes,Yes,No,No,No,rmco q minute outside building wait q served teller time taken settle case took minute counter opened social distancing least let go sofa wait instead q outside disappointed decision made withdraw fd mattured placed ocbc even interest rate offered lower,15.99%,1,FD
238,9/14/2020,9:10:40,No,No,No,Yes,No,No,No,maintaining current standard practice,91.58%,10,FD
239,9/15/2020,17:12:44,No,No,No,Yes,No,No,Yes,improve online banking experience interface user ready easier use competitive higher fd rate lower deposit amount,50.00%,8,FD
240,9/16/2020,0:27:15,Yes,Yes,No,No,No,No,No,,,3,FD
241,9/22/2020,9:32:58,No,No,Yes,No,No,No,No,always maintain customer interest want improve quality customer desire want every process managed quickly easier,88.14%,9,FD
242,09-01-20,10:06:40,No,No,No,Yes,Yes,No,No,good,96.99%,10,Mortgage
243,09-01-20,12:47:49,No,Yes,No,No,No,No,No,always interact customer,50.00%,9,Mortgage
244,09-01-20,2:43:04,Yes,Yes,Yes,Yes,No,Yes,Yes,employee need expert efficient helping customer problem push branch complete problem,4.02%,8,Mortgage
245,09-02-20,12:25:25,No,No,No,No,Yes,No,No,branch,50.00%,8,Mortgage
246,09-03-20,12:23:35,No,No,No,No,Yes,No,No,user friendly customer service assist solve problem,96.14%,0,Mortgage
247,09-09-20,1:08:09,No,Yes,No,No,No,No,No,upgrade waiting time speak customer service,50.00%,10,Mortgage
248,09-09-20,1:09:21,No,No,No,Yes,No,No,No,simply call family member simply person answer phone,79.03%,8,Mortgage
249,09-09-20,1:13:15,No,No,No,Yes,No,No,No,good service,97.21%,10,Mortgage
250,09-09-20,1:31:22,No,No,No,Yes,No,No,Yes,lowest interest rate,50.00%,7,Mortgage
251,09-09-20,1:33:02,No,No,No,Yes,No,No,No,fpx friendly hard go though slow response transaction file time slow sometimes website,50.00%,8,Mortgage
252,09-09-20,1:39:58,No,Yes,Yes,No,No,Yes,No,fourthy,50.00%,10,Mortgage
253,09-09-20,1:44:52,No,No,No,No,Yes,No,No,friendly staff facilitates matter,97.52%,9,Mortgage
254,09-09-20,3:46:10,No,No,No,No,No,Yes,No,thing yet need rhb user still able use online banking still debit card daily use,22.78%,9,Mortgage
255,09-08-20,10:53:55,No,Yes,No,No,No,No,No,great great thing love see improvement availability new recognition technology implemented rhb bank app thank,99.07%,10,Mortgage
256,09-09-20,2:00:27,No,Yes,Yes,Yes,Yes,No,No,accessibility ease use,50.00%,1,Mortgage
257,09-09-20,2:01:58,No,Yes,No,Yes,No,No,No,customer service,50.00%,9,Mortgage
258,09-09-20,2:16:18,Yes,No,No,No,No,No,No,service,50.00%,8,Mortgage
259,09-09-20,2:41:27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,continue make service customer,50.00%,10,Mortgage
260,09-09-20,3:17:34,No,No,No,Yes,No,No,No,service,50.00%,8,Mortgage
261,09-09-20,3:37:31,No,No,No,Yes,No,No,No,transfer fund without fee,50.00%,8,Mortgage
262,09-09-20,9:39:30,No,No,No,Yes,Yes,No,No,responsiveness client enquiry,96.61%,10,Mortgage
263,09-09-20,3:48:44,No,Yes,Yes,No,No,No,No,information customer accurate aligned branch including customer service center avoid confusion customer pro active updating customer timely manner instance home loan way back year receive loan statement showing balance writing customer service way could reveal share advised given customer go back home branch place customer stayed already millennium year long surprised system integrated hence lot inconvenience,94.45%,7,Mortgage
264,09-09-20,4:07:17,No,No,Yes,No,No,No,No,always provide latest information,16.23%,9,Mortgage
265,09-09-20,4:51:10,No,No,No,Yes,Yes,No,Yes,new mobile app garbage push app incplete new login screen content totally work,78.39%,7,Mortgage
266,09-09-20,4:59:15,No,Yes,Yes,No,No,No,No,continued month moratorium total year due difficult situation costumer happy,9.69%,10,Mortgage
267,09-09-20,5:03:27,No,No,No,Yes,No,No,Yes,,,7,Mortgage
268,09-09-20,5:18:00,No,Yes,No,No,No,No,No,direct contact branch inquiry loan status home loan u certain specific information unable provide call center,80.22%,9,Mortgage
269,09-09-20,5:45:59,No,Yes,Yes,No,No,Yes,Yes,improve mobile apps friendly use,50.00%,8,Mortgage
270,09-09-20,6:13:11,Yes,No,No,No,No,No,No,visible fun socmed,5.24%,4,Mortgage
271,09-09-20,6:39:06,No,No,No,Yes,Yes,No,Yes,online transaction instant despade using instant feature make real time never updated feature pay housing loan using online banking,88.27%,8,Mortgage
272,09-09-20,8:30:32,No,No,No,Yes,No,No,No,call direct branch better calling call center wait long time reach,95.17%,9,Mortgage
273,09-09-20,8:42:15,No,Yes,No,Yes,Yes,No,No,offer assistance good rate clear explanation monthly installment reduce following base rate movement bank reduce monthly installation accordance lending rate movement,79.15%,7,Mortgage
274,09-09-20,10:36:50,No,Yes,No,No,No,No,No,get back favourable reply customer better especially customer like almost year,86.68%,7,Mortgage
275,09-09-20,11:32:25,No,Yes,No,No,No,No,No,limit applied restructuring housing loan since th august awaiting almost month still get result date th september followed call loan collection every week answer still waiting top management approval question must sop approval execution limit type management recommend please look case seriously look forward prompt response thank,85.37%,7,Mortgage
276,09-10-20,7:20:24,No,No,No,Yes,No,No,No,nile,50.00%,9,Mortgage
277,09-10-20,7:24:43,No,Yes,Yes,Yes,No,No,Yes,customer service team easy contact friendly customer inquiry,90.32%,9,Mortgage
278,09-10-20,10:18:00,No,No,No,Yes,No,No,No,always update latest information bankingrhb,18.28%,10,Mortgage
279,09-10-20,2:52:42,No,No,Yes,No,Yes,Yes,Yes,website facilitates user official help problem customer well lending reasonable loan,50.00%,10,Mortgage
280,09-10-20,3:54:45,No,Yes,No,No,No,Yes,No,remain customer friendly,50.00%,10,Mortgage
281,09-11-20,8:48:14,No,No,No,Yes,Yes,No,Yes,always quick response,95.01%,10,Mortgage
282,09-11-20,9:54:45,No,No,No,No,No,No,Yes,nothing,26.53%,8,Mortgage
283,09-11-20,4:44:45,No,No,No,Yes,No,No,No,rhb flexible customer orientated business based give feel back need create feel good wow factor rhb made loan repayment montuced high side without prior consent agreement customer satisfaction made request interest reduction todate response slow action,99.48%,3,Mortgage
284,09-11-20,6:16:59,No,Yes,Yes,No,No,Yes,Yes,maybe,24.39%,8,Mortgage
285,09-12-20,1:26:23,No,No,No,Yes,No,No,No,choose believe suggestion maintain,50.00%,10,Mortgage
286,9/14/2020,9:18:06,Yes,No,No,No,No,No,No,responsive replying email sinde everything already line bank statement available wewing login online online make sense still wait loan statement whicly generated yearly even appalling got branch pay loan statement printed,98.36%,7,Mortgage
287,9/14/2020,14:44:45,No,No,No,Yes,No,No,No,prave comprehensive service personnel financial planning knowledge growth wealth addition update informer comparison banking service bank supplier,50.00%,7,Mortgage
288,9/15/2020,21:38:31,No,No,Yes,Yes,Yes,No,Yes,,,10,Mortgage
289,9/16/2020,12:11:52,No,No,No,Yes,Yes,No,No,speed respond within hour hour solution great follow sale seress far passing around cc group rhb staff slack irresponsible,21.52%,1,Mortgage
290,9/17/2020,14:37:03,No,No,Yes,No,No,No,No,friendly system system personnel,97.10%,6,Mortgage
291,9/17/2020,15:04:45,No,No,No,Yes,No,No,No,improve online set,89.93%,7,Mortgage
292,09-02-20,1:02:14,No,No,Yes,No,No,Yes,No,facilitate customer dealing type affair especially easy installment scheme solution type affair,98.71%,9,HP
293,09-03-20,10:40:53,No,No,No,Yes,No,No,No,adding another rhb internet banking app easy use ideal user friendly menu compilation,98.37%,8,HP
294,09-04-20,4:27:30,No,No,No,No,Yes,No,No,,,9,HP
295,09-07-20,12:02:42,No,No,Yes,No,No,No,No,customer friendly,91.41%,10,HP
296,09-07-20,12:20:22,Yes,No,No,No,No,No,No,service,50.00%,10,HP
297,09-07-20,5:05:33,No,Yes,No,No,No,No,No,better customer relation,93.59%,9,HP
298,09-08-20,7:41:28,No,No,No,No,Yes,No,No,reducing interest rate salam lender housing,98.29%,10,HP
299,09-09-20,1:22:05,No,Yes,No,No,No,No,Yes,reduce tax rate,50.00%,8,HP
300,09-09-20,1:17:59,No,Yes,No,No,No,No,No,always tolerate,28.08%,9,HP
301,09-09-20,1:18:43,No,No,No,Yes,No,No,No,provide interesting option ability stay together,50.00%,10,HP
302,09-09-20,1:23:08,No,No,No,Yes,No,No,No,offer affordable scheme payment,50.00%,10,HP
303,09-09-20,1:27:45,No,No,Yes,No,No,No,Yes,hire purchase staff active friendly accommodate customer customer may inquiry regard hire purchase,97.88%,8,HP
304,09-09-20,1:28:00,No,No,No,Yes,Yes,No,No,,,8,HP
305,09-09-20,1:29:20,No,No,No,Yes,No,No,No,permanently quality service,81.64%,10,HP
306,09-09-20,1:35:34,No,No,Yes,Yes,Yes,No,Yes,diversify menu rhbnow internet banking facilitate customer make online transaction,92.68%,8,HP
307,09-09-20,1:37:14,No,Yes,No,No,No,No,No,provide advantage loyal user,50.00%,8,HP
308,09-09-20,1:39:42,No,Yes,No,No,No,No,No,extra service admin fee put tou least right road remembet asking grant anf got slap woth rm service fee hard find piece paper,1.55%,6,HP
309,09-09-20,1:40:45,No,No,Yes,No,No,No,No,installation hire purchase loan process,97.48%,8,HP
310,09-09-20,1:42:01,No,Yes,Yes,No,Yes,Yes,Yes,give pay pay covid,50.00%,10,HP
311,09-09-20,1:44:25,Yes,No,No,No,No,No,No,service,50.00%,10,HP
312,09-09-20,1:49:10,No,No,No,Yes,No,No,No,inform client via email change loan loan repayment morianborium immediately tq,96.83%,8,HP
313,09-09-20,1:52:11,No,No,No,No,Yes,No,No,contest prize,83.17%,10,HP
314,09-09-20,1:55:28,No,No,Yes,No,No,No,Yes,assisting vehicle vehicle reduce monthly payment cost due affected income cpp like grab driver like,50.00%,10,HP
315,09-09-20,2:00:41,No,Yes,No,No,No,No,No,latest update offer,14.72%,9,HP
316,09-09-20,2:12:26,No,No,No,No,No,No,Yes,happy deal,50.00%,10,HP
317,09-09-20,2:17:00,No,No,No,Yes,No,No,No,easily deal,90.89%,10,HP
318,09-09-20,2:19:15,No,No,No,Yes,Yes,No,No,improve customer service channel include chatbox online chat customer service wallet beside feature beside money,50.00%,10,HP
319,09-09-20,2:46:47,No,No,No,Yes,No,No,No,customer friendly,91.41%,10,HP
320,09-09-20,2:52:20,Yes,Yes,Yes,No,No,No,No,keep customer company make best servie,88.24%,9,HP
321,09-09-20,2:58:43,No,No,No,Yes,No,No,No,give loan finish loan tq rhb,50.00%,10,HP
322,09-09-20,3:04:35,No,No,No,Yes,Yes,No,No,provide roadtax renewal service customer,50.00%,8,HP
323,09-09-20,3:15:26,Yes,Yes,No,No,Yes,No,No,left telephone number number moratium bank official contacted unfortunately want send back supporting document bank officer email successfully sent setting bank network time trying send document unfortunately succeed finally deal pay full even difficult pay full even forced phone many time bank officer asked support document setting bank network unavailable hurmmmm make mcm forced pay full even bitterly forced,50.00%,5,HP
324,09-09-20,3:44:31,No,Yes,No,Yes,Yes,No,No,service,50.00%,9,HP
325,09-09-20,3:53:39,No,Yes,No,No,No,No,No,ok,79.04%,10,HP
326,09-09-20,4:06:18,No,No,Yes,No,No,No,No,efficient discussion customer,96.39%,1,HP
327,09-09-20,4:32:12,No,No,No,Yes,Yes,No,Yes,attractive interest rate interactive online feature hour support,97.11%,8,HP
328,09-09-20,4:55:45,Yes,Yes,No,No,No,No,No,please upgrade customer service mostly online hotline rhb time waiting tiru like maybank response fast straight forward without lot button touch,50.00%,7,HP
329,09-09-20,5:00:56,No,No,Yes,No,No,No,No,continue provide good customer friendly service,97.28%,10,HP
330,09-09-20,5:19:19,No,Yes,Yes,No,No,No,No,easy use matter interaction need fill physical form reinstate,93.72%,9,HP
331,09-09-20,5:44:50,No,Yes,No,No,No,No,No,improved banking internet,97.16%,8,HP
332,09-09-20,5:46:48,No,No,No,Yes,Yes,No,No,better app,89.45%,8,HP
333,09-09-20,5:52:43,No,No,Yes,No,No,No,No,give extra discount,50.00%,0,HP
334,09-09-20,5:56:35,No,No,No,Yes,Yes,No,No,ask branch,50.00%,8,HP
335,09-09-20,6:17:08,No,Yes,No,No,No,No,No,answer call let customer wait line cut,50.00%,6,HP
336,09-09-20,6:30:48,No,No,No,No,No,No,Yes,good relationship affordable interest rate,96.97%,10,HP
337,09-09-20,6:46:08,No,No,No,Yes,No,No,No,maybe offer special rate,50.00%,10,HP
338,09-09-20,6:54:28,No,Yes,No,Yes,No,No,No,hire purchase settlement figure much difference outstanding balance,50.00%,6,HP
339,09-09-20,7:27:24,No,No,Yes,Yes,No,No,Yes,friendly user interface,96.73%,10,HP
340,09-09-20,8:00:32,Yes,Yes,No,No,No,No,Yes,always serve buyer efficiently transparent quickly overcome problem faced buyer,17.69%,10,HP
341,09-09-20,8:16:05,No,Yes,Yes,No,No,No,No,sale team branch call center agent proactive equipped product knowledge,95.45%,6,HP
342,09-09-20,8:25:00,No,Yes,No,No,No,No,Yes,remain low interest,87.23%,9,HP
343,09-09-20,8:27:35,No,Yes,Yes,Yes,No,Yes,Yes,teeus remains relevant user friendly rhb banking internet platform competitor,50.00%,10,HP
344,09-09-20,1:10:57,No,No,No,Yes,No,No,No,fast,50.00%,10,HP
345,09-09-20,9:11:25,No,No,No,No,No,No,Yes,lowest interest,50.00%,8,HP
346,09-09-20,9:12:39,No,No,No,Yes,Yes,No,No,good service,97.21%,10,HP
347,09-09-20,10:39:28,No,No,No,Yes,No,No,No,need tac every time log,8.21%,7,HP
348,09-09-20,10:54:23,No,Yes,No,No,No,No,No,lowest rate loan,50.00%,8,HP
349,09-09-20,11:07:29,No,No,No,Yes,No,No,No,retain service quality,50.00%,10,HP
350,09-09-20,11:57:47,No,No,Yes,Yes,No,Yes,Yes,customer friendly,91.41%,8,HP
351,09-10-20,12:12:23,Yes,No,No,No,No,No,No,easy deal call,92.42%,10,HP
352,09-10-20,12:14:58,No,Yes,No,No,No,No,No,waste time custemer call c never lift nearly minute wait answer answer c answer need custemer walkin near branch c talk branch talk b last cuser blamed,50.00%,8,HP
353,09-10-20,1:02:15,No,No,No,No,No,Yes,No,maintain good follow customer via phone call etc email,92.49%,8,HP
354,09-10-20,7:01:21,No,Yes,No,Yes,Yes,No,No,set instant transfer ibg ibgt via rhb mobile banking application,50.00%,10,HP
355,09-10-20,7:15:37,No,No,Yes,Yes,Yes,No,Yes,increase internet banking user friendly easy use especially duitnow system,50.00%,10,HP
356,09-10-20,8:09:27,No,No,No,No,Yes,Yes,No,information share email,50.00%,10,HP
357,09-10-20,9:03:41,No,Yes,No,No,No,No,No,poor response waited day car grant still got back inefficient support,3.45%,0,HP
358,09-10-20,11:23:48,No,No,No,Yes,No,No,No,would easily someone pick phone whenever call like use able use rhb debit credit card online shopping lazada go shop vendor interest fee split payment facility buy standalone burner cook range dyson vacuum cleaner big expenditure,96.30%,8,HP
359,09-10-20,4:30:35,No,No,Yes,Yes,Yes,No,Yes,ok,79.04%,10,HP
360,09-10-20,6:11:17,No,No,No,Yes,No,No,No,good already,98.12%,10,HP
361,09-11-20,6:41:58,No,No,Yes,No,No,No,Yes,active,50.00%,10,HP
362,09-11-20,10:04:25,No,No,Yes,Yes,Yes,No,Yes,customer service,50.00%,8,HP
363,09-11-20,1:47:14,No,No,No,Yes,Yes,No,No,always help sgt,83.80%,8,HP
364,09-11-20,6:59:46,No,No,Yes,Yes,Yes,Yes,Yes,keep,17.69%,0,HP
365,09-12-20,8:40:23,No,Yes,No,No,No,Yes,Yes,personal loan rhb difficult diaptible despite payment loan car clear,17.98%,2,HP
366,09-12-20,9:59:52,No,No,No,No,No,Yes,No,never got gift rhb tp still got,50.00%,10,HP
367,9/13/2020,1:26:16,No,No,No,No,No,No,Yes,offering credit card usage opening customer opening loan account rhb,88.92%,8,HP
368,9/13/2020,15:20:39,No,No,Yes,No,Yes,Yes,Yes,need maintain enhance,90.93%,10,HP
369,9/13/2020,18:30:56,Yes,No,No,No,No,No,No,improve c system line hard speak executive,78.52%,7,HP
370,9/13/2020,20:06:26,No,No,Yes,Yes,No,No,No,nothing,26.53%,5,HP
371,9/14/2020,19:44:07,No,Yes,No,No,No,No,No,keep good work,97.63%,10,HP
372,9/15/2020,8:32:30,No,No,No,Yes,No,No,No,cash rebate gift reward,88.65%,8,HP
373,9/15/2020,11:19:54,No,No,No,No,Yes,No,No,design menu intuitive g click menu well downward arrow link diferent page,91.81%,8,HP
374,9/15/2020,16:36:42,Yes,Yes,No,No,No,No,No,nile,50.00%,8,HP
375,9/15/2020,19:50:48,No,Yes,Yes,No,Yes,No,Yes,always consistent providing fast best service,98.69%,10,HP
376,9/16/2020,11:55:51,No,No,No,Yes,No,No,No,competitive product,96.37%,9,HP
377,9/21/2020,10:56:08,No,No,No,No,No,No,Yes,maintain way communicating good ethical customer,9.86%,10,HP
378,09-01-20,10:20:10,No,Yes,No,No,No,No,No,improve call center service,76.28%,9,PF
379,09-03-20,10:17:01,No,No,No,Yes,Yes,No,No,improvise mobile app log finger print log,50.00%,8,PF
380,09-04-20,9:32:59,No,No,No,No,No,No,Yes,satisfaction subself service quality offering banking related product customer,50.00%,10,PF
